"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035588","GO:0035588","G protein-coupled purinergic receptor signaling pathway","1/16","13/28928",0.0769230769230769,139.076923076923,11.7139617062575,0.00716793421251549,0.0470302466344208,0.0211201035721308,"Cntn2",1
"GO:0044341","GO:0044341","sodium-dependent phosphate transport","1/16","13/28928",0.0769230769230769,139.076923076923,11.7139617062575,0.00716793421251549,0.0470302466344208,0.0211201035721308,"Slc17a6",1
"GO:0072177","GO:0072177","mesonephric duct development","1/16","13/28928",0.0769230769230769,139.076923076923,11.7139617062575,0.00716793421251549,0.0470302466344208,0.0211201035721308,"Lhx1",1
"GO:0072182","GO:0072182","regulation of nephron tubule epithelial cell differentiation","1/16","13/28928",0.0769230769230769,139.076923076923,11.7139617062575,0.00716793421251549,0.0470302466344208,0.0211201035721308,"Lhx1",1
"GO:1901374","GO:1901374","acetate ester transport","1/16","13/28928",0.0769230769230769,139.076923076923,11.7139617062575,0.00716793421251549,0.0470302466344208,0.0211201035721308,"Chrna3",1
"GO:0009952","GO:0009952","anterior/posterior pattern specification","2/16","240/28928",0.00833333333333333,15.0666666666667,5.14777199033578,0.00761852837402223,0.0470302466344208,0.0211201035721308,"Lhx1/Neurod1",2
"GO:0001840","GO:0001840","neural plate development","1/16","14/28928",0.0714285714285714,129.142857142857,11.2817625307069,0.00771731387886865,0.0470302466344208,0.0211201035721308,"Zic2",1
"GO:0021979","GO:0021979","hypothalamus cell differentiation","1/16","14/28928",0.0714285714285714,129.142857142857,11.2817625307069,0.00771731387886865,0.0470302466344208,0.0211201035721308,"Nhlh2",1
"GO:0032525","GO:0032525","somite rostral/caudal axis specification","1/16","14/28928",0.0714285714285714,129.142857142857,11.2817625307069,0.00771731387886865,0.0470302466344208,0.0211201035721308,"Lhx1",1
"GO:0045161","GO:0045161","neuronal ion channel clustering","1/16","14/28928",0.0714285714285714,129.142857142857,11.2817625307069,0.00771731387886865,0.0470302466344208,0.0211201035721308,"Cntn2",1
"GO:0072178","GO:0072178","nephric duct morphogenesis","1/16","14/28928",0.0714285714285714,129.142857142857,11.2817625307069,0.00771731387886865,0.0470302466344208,0.0211201035721308,"Lhx1",1
"GO:2000674","GO:2000674","regulation of type B pancreatic cell apoptotic process","1/16","14/28928",0.0714285714285714,129.142857142857,11.2817625307069,0.00771731387886865,0.0470302466344208,0.0211201035721308,"Neurod1",1
"GO:2001267","GO:2001267","regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","1/16","14/28928",0.0714285714285714,129.142857142857,11.2817625307069,0.00771731387886865,0.0470302466344208,0.0211201035721308,"St18",1
"GO:0048469","GO:0048469","cell maturation","2/16","250/28928",0.008,14.464,5.02970250833876,0.00824147469567736,0.0470302466344208,0.0211201035721308,"Srrm4/Cntn2",2
"GO:0032536","GO:0032536","regulation of cell projection size","1/16","15/28928",0.0666666666666667,120.533333333333,10.8933310834814,0.00826640853813199,0.0470302466344208,0.0211201035721308,"Cntn2",1
"GO:0060179","GO:0060179","male mating behavior","1/16","15/28928",0.0666666666666667,120.533333333333,10.8933310834814,0.00826640853813199,0.0470302466344208,0.0211201035721308,"Nhlh2",1
"GO:0072160","GO:0072160","nephron tubule epithelial cell differentiation","1/16","15/28928",0.0666666666666667,120.533333333333,10.8933310834814,0.00826640853813199,0.0470302466344208,0.0211201035721308,"Lhx1",1
"GO:0072283","GO:0072283","metanephric renal vesicle morphogenesis","1/16","15/28928",0.0666666666666667,120.533333333333,10.8933310834814,0.00826640853813199,0.0470302466344208,0.0211201035721308,"Lhx1",1
"GO:0086069","GO:0086069","bundle of His cell to Purkinje myocyte communication","1/16","15/28928",0.0666666666666667,120.533333333333,10.8933310834814,0.00826640853813199,0.0470302466344208,0.0211201035721308,"Cacna2d1",1
"GO:2000310","GO:2000310","regulation of NMDA receptor activity","1/16","15/28928",0.0666666666666667,120.533333333333,10.8933310834814,0.00826640853813199,0.0470302466344208,0.0211201035721308,"Reln",1
"GO:0021924","GO:0021924","cell proliferation in external granule layer","1/16","16/28928",0.0625,113,10.5417222143171,0.00881521832830889,0.0477143793476688,0.021427330405815,"Lhx1",1
"GO:0021930","GO:0021930","cerebellar granule cell precursor proliferation","1/16","16/28928",0.0625,113,10.5417222143171,0.00881521832830889,0.0477143793476688,0.021427330405815,"Lhx1",1
"GO:0032222","GO:0032222","regulation of synaptic transmission, cholinergic","1/16","16/28928",0.0625,113,10.5417222143171,0.00881521832830889,0.0477143793476688,0.021427330405815,"Chrna3",1
"GO:0086012","GO:0086012","membrane depolarization during cardiac muscle cell action potential","1/16","16/28928",0.0625,113,10.5417222143171,0.00881521832830889,0.0477143793476688,0.021427330405815,"Cacna2d1",1
"GO:0099504","GO:0099504","synaptic vesicle cycle","2/16","261/28928",0.00766283524904215,13.8544061302682,4.907426108729,0.00895248655432642,0.0477143793476688,0.021427330405815,"Sv2b/Slc17a6",2
"GO:0021534","GO:0021534","cell proliferation in hindbrain","1/16","17/28928",0.0588235294117647,106.352941176471,10.2214424984903,0.00936374338734114,0.0477143793476688,0.021427330405815,"Lhx1",1
"GO:0021819","GO:0021819","layer formation in cerebral cortex","1/16","17/28928",0.0588235294117647,106.352941176471,10.2214424984903,0.00936374338734114,0.0477143793476688,0.021427330405815,"Reln",1
"GO:0035881","GO:0035881","amacrine cell differentiation","1/16","17/28928",0.0588235294117647,106.352941176471,10.2214424984903,0.00936374338734114,0.0477143793476688,0.021427330405815,"Neurod1",1
"GO:0038092","GO:0038092","nodal signaling pathway","1/16","17/28928",0.0588235294117647,106.352941176471,10.2214424984903,0.00936374338734114,0.0477143793476688,0.021427330405815,"Zic2",1
