"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031647","GO:0031647","regulation of protein stability","11/363","363/28928",0.0303030303030303,2.41489272894232,3.05807131611718,0.00652310658687596,0.0319862556791254,0.0207431166450539,"Atp1b2/Hip1/Plpp3/Usp24/Cryab/Taf9b/Cd81/Brinp1/Atp1b1/Pik3r1/Clu",11
"GO:0061041","GO:0061041","regulation of wound healing","6/363","132/28928",0.0454545454545455,3.62233909341347,3.40406331012104,0.00653940790639083,0.0319862556791254,0.0207431166450539,"Serpine2/Pdgfra/Cav1/Ajap1/Apoe/Anxa5",6
"GO:0046434","GO:0046434","organophosphate catabolic process","9/363","265/28928",0.0339622641509434,2.70650241696554,3.14598696584388,0.00658395939824804,0.0319862556791254,0.0207431166450539,"P2rx7/Ampd3/Stat3/Nt5e/Pde7b/Aldoc/Pla2g7/Cnp/Slc4a4",9
"GO:0003253","GO:0003253","cardiac neural crest cell migration involved in outflow tract morphogenesis","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Bmp7/Bmp4",2
"GO:0006196","GO:0006196","AMP catabolic process","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Ampd3/Nt5e",2
"GO:0007158","GO:0007158","neuron cell-cell adhesion","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Tnr/Nlgn3",2
"GO:0010728","GO:0010728","regulation of hydrogen peroxide biosynthetic process","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Stat3/Fyn",2
"GO:0010745","GO:0010745","negative regulation of macrophage derived foam cell differentiation","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Itgav/Abcg1",2
"GO:0021957","GO:0021957","corticospinal tract morphogenesis","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Scn1b/Cdh11",2
"GO:0031666","GO:0031666","positive regulation of lipopolysaccharide-mediated signaling pathway","2/363","10/28928",0.2,15.9382920110193,5.32604356054085,0.00661123806847624,0.0319862556791254,0.0207431166450539,"Sash1/Prkca",2
